date,time,app
2022-07-11,09:42:02,C1 - WordPad
2022-07-11,09:42:03,C1 - WordPad
2022-07-11,09:42:04,C1 - WordPad
2022-07-11,09:42:05,C1 - WordPad
2022-07-11,09:42:06,C1 - WordPad
2022-07-11,09:42:07,C1 - WordPad
2022-07-11,09:42:08,C1 - WordPad
2022-07-11,09:42:09,C1 - WordPad
2022-07-11,09:42:10,C1 - WordPad
2022-07-11,09:42:11,C1 - WordPad
2022-07-11,09:42:12,C1 - WordPad
2022-07-11,09:42:14,C1 - WordPad
2022-07-11,09:42:15,C1 - WordPad
2022-07-11,09:42:16,C1 - WordPad
2022-07-11,09:42:17,C1 - WordPad
2022-07-11,09:42:18,C1 - WordPad
2022-07-11,09:42:19,C1 - WordPad
2022-07-11,09:42:20,C1 - WordPad
2022-07-11,09:42:21,C1 - WordPad
2022-07-11,09:42:22,C1 - WordPad
2022-07-11,09:42:23,C1 - WordPad
2022-07-11,09:42:24,C1 - WordPad
2022-07-11,09:42:25,C1 - WordPad
2022-07-11,09:42:26,C1 - WordPad
2022-07-11,09:42:27,C1 - WordPad
2022-07-11,09:42:28,C1 - WordPad
2022-07-11,09:42:29,C1 - WordPad
2022-07-11,09:42:30,C1 - WordPad
2022-07-11,09:42:31,C1 - WordPad
2022-07-11,09:42:32,C1 - WordPad
2022-07-11,09:42:33,C1 - WordPad
2022-07-11,09:42:34,C1 - WordPad
2022-07-11,09:42:35,C1 - WordPad
2022-07-11,09:42:36,C1 - WordPad
2022-07-11,09:42:37,C1 - WordPad
2022-07-11,09:42:38,C1 - WordPad
2022-07-11,09:42:39,C1 - WordPad
2022-07-11,09:42:40,C1 - WordPad
2022-07-11,09:42:41,C1 - WordPad
2022-07-11,09:42:42,C1 - WordPad
2022-07-11,09:42:43,C1 - WordPad
2022-07-11,09:42:44,C1 - WordPad
2022-07-11,09:42:45,C1 - WordPad
2022-07-11,09:42:46,C1 - WordPad
2022-07-11,09:42:47,C1 - WordPad
2022-07-11,09:42:48,C1 - WordPad
2022-07-11,09:42:49,C1 - WordPad
2022-07-11,09:42:50,C1 - WordPad
2022-07-11,09:42:51,C1 - WordPad
2022-07-11,09:42:52,C1 - WordPad
2022-07-11,09:42:53,C1 - WordPad
2022-07-11,09:42:54,C1 - WordPad
2022-07-11,09:42:55,C1 - WordPad
2022-07-11,09:42:56,C1 - WordPad
2022-07-11,09:42:57,C1 - WordPad
2022-07-11,09:42:58,C1 - WordPad
2022-07-11,09:42:59,C1 - WordPad
2022-07-11,09:43:00,C1 - WordPad
2022-07-11,09:43:01,C1 - WordPad
2022-07-11,09:43:02,C1 - WordPad
2022-07-11,09:43:03,C1 - WordPad
2022-07-11,09:43:04,C1 - WordPad
2022-07-11,09:43:05,C1 - WordPad
2022-07-11,09:43:06,C1 - WordPad
2022-07-11,09:43:07,C1 - WordPad
2022-07-11,09:43:08,C1 - WordPad
2022-07-11,09:43:09,C1 - WordPad
2022-07-11,09:43:10,C1 - WordPad
2022-07-11,09:43:11,C1 - WordPad
2022-07-11,09:43:12,C1 - WordPad
2022-07-11,09:43:13,C1 - WordPad
2022-07-11,09:43:14,C1 - WordPad
2022-07-11,09:43:15,C1 - WordPad
2022-07-11,09:43:16,C1 - WordPad
2022-07-11,09:43:17,C1 - WordPad
2022-07-11,09:43:18,C1 - WordPad
2022-07-11,09:43:19,C1 - WordPad
2022-07-11,09:43:20,C1 - WordPad
2022-07-11,09:43:21,C1 - WordPad
2022-07-11,09:43:22,C1 - WordPad
2022-07-11,09:43:23,C1 - WordPad
2022-07-11,09:43:24,C1 - WordPad
2022-07-11,09:43:25,C1 - WordPad
2022-07-11,09:43:26,C1 - WordPad
2022-07-11,09:43:27,C1 - WordPad
2022-07-11,09:43:28,C1 - WordPad
2022-07-11,09:43:29,C1 - WordPad
2022-07-11,09:43:30,C1 - WordPad
2022-07-11,09:43:32,C1 - WordPad
2022-07-11,09:43:33,C1 - WordPad
2022-07-11,09:43:34,C1 - WordPad
2022-07-11,09:43:35,C1 - WordPad
2022-07-11,09:43:36,C1 - WordPad
2022-07-11,09:43:37,C1 - WordPad
2022-07-11,09:43:38,C1 - WordPad
2022-07-11,09:43:39,C1 - WordPad
2022-07-11,09:43:40,C1 - WordPad
2022-07-11,09:43:41,C1 - WordPad
2022-07-11,09:43:42,C1 - WordPad
2022-07-11,09:43:43,C1 - WordPad
2022-07-11,09:43:44,C1 - WordPad
2022-07-11,09:43:45,C1 - WordPad
2022-07-11,09:43:46,C1 - WordPad
2022-07-11,09:43:47,C1 - WordPad
2022-07-11,09:43:48,C1 - WordPad
2022-07-11,09:43:49,C1 - WordPad
2022-07-11,09:43:50,C1 - WordPad
2022-07-11,09:43:51,C1 - WordPad
2022-07-11,09:43:52,C1 - WordPad
2022-07-11,09:43:53,C1 - WordPad
2022-07-11,09:43:54,C1 - WordPad
2022-07-11,09:43:55,C1 - WordPad
2022-07-11,09:43:56,C1 - WordPad
2022-07-11,09:43:57,C1 - WordPad
2022-07-11,09:43:58,C1 - WordPad
2022-07-11,09:43:59,C1 - WordPad
2022-07-11,09:44:00,C1 - WordPad
2022-07-11,09:44:01,C1 - WordPad
2022-07-11,09:44:02,C1 - WordPad
2022-07-11,09:44:03,C1 - WordPad
2022-07-11,09:44:04,C1 - WordPad
2022-07-11,09:44:05,C1 - WordPad
2022-07-11,09:44:06,C1 - WordPad
2022-07-11,09:44:07,C1 - WordPad
2022-07-11,09:44:08,C1 - WordPad
2022-07-11,09:44:09,C1 - WordPad
2022-07-11,09:44:10,C1 - WordPad
2022-07-11,09:44:11,C1 - WordPad
2022-07-11,09:44:12,C1 - WordPad
2022-07-11,09:44:13,C1 - WordPad
2022-07-11,09:44:14,C1 - WordPad
2022-07-11,09:44:15,C1 - WordPad
2022-07-11,09:44:16,C1 - WordPad
2022-07-11,09:44:17,C1 - WordPad
2022-07-11,09:44:18,C1 - WordPad
2022-07-11,09:44:19,C1 - WordPad
2022-07-11,09:44:20,C1 - WordPad
2022-07-11,09:44:21,C1 - WordPad
2022-07-11,09:44:22,C1 - WordPad
2022-07-11,09:44:23,C1 - WordPad
2022-07-11,09:44:24,C1 - WordPad
2022-07-11,09:44:25,C1 - WordPad
2022-07-11,09:44:26,C1 - WordPad
2022-07-11,09:44:28,C1 - WordPad
2022-07-11,09:44:29,C1 - WordPad
2022-07-11,09:44:30,C1 - WordPad
2022-07-11,09:44:31,C1 - WordPad
2022-07-11,09:44:32,C1 - WordPad
2022-07-11,09:44:33,C1 - WordPad
2022-07-11,09:44:34,C1 - WordPad
2022-07-11,09:44:35,C1 - WordPad
2022-07-11,09:44:36,C1 - WordPad
2022-07-11,09:44:37,C1 - WordPad
2022-07-11,09:44:38,C1 - WordPad
2022-07-11,09:44:39,C1 - WordPad
2022-07-11,09:44:40,C1 - WordPad
2022-07-11,09:44:41,C1 - WordPad
2022-07-11,09:44:42,C1 - WordPad
2022-07-11,09:44:43,C1 - WordPad
2022-07-11,09:44:44,C1 - WordPad
2022-07-11,09:44:45,C1 - WordPad
2022-07-11,09:44:46,C1 - WordPad
2022-07-11,09:44:47,C1 - WordPad
2022-07-11,09:44:48,C1 - WordPad
2022-07-11,09:44:49,C1 - WordPad
2022-07-11,09:44:50,C1 - WordPad
2022-07-11,09:44:51,C1 - WordPad
2022-07-11,09:44:52,C1 - WordPad
2022-07-11,09:44:53,C1 - WordPad
2022-07-11,09:44:54,C1 - WordPad
2022-07-11,09:44:55,C1 - WordPad
2022-07-11,09:44:56,C1 - WordPad
2022-07-11,09:44:57,C1 - WordPad
2022-07-11,09:44:58,C1 - WordPad
2022-07-11,09:44:59,C1 - WordPad
2022-07-11,09:45:00,C1 - WordPad
2022-07-11,09:45:01,C1 - WordPad
2022-07-11,09:45:02,C1 - WordPad
2022-07-11,09:45:03,C1 - WordPad
2022-07-11,09:45:04,C1 - WordPad
2022-07-11,09:45:05,C1 - WordPad
2022-07-11,09:45:06,C1 - WordPad
2022-07-11,09:45:07,C1 - WordPad
2022-07-11,09:45:08,C1 - WordPad
2022-07-11,09:45:09,C1 - WordPad
2022-07-11,09:45:10,C1 - WordPad
2022-07-11,09:45:11,C1 - WordPad
2022-07-11,09:45:12,C1 - WordPad
2022-07-11,09:45:13,C1 - WordPad
2022-07-11,09:45:14,C1 - WordPad
2022-07-11,09:45:15,C1 - WordPad
2022-07-11,09:45:16,C1 - WordPad
2022-07-11,09:45:17,C1 - WordPad
2022-07-11,09:45:18,C1 - WordPad
2022-07-11,09:45:19,C1 - WordPad
2022-07-11,09:45:20,C1 - WordPad
2022-07-11,09:45:21,C1 - WordPad
2022-07-11,09:45:22,C1 - WordPad
2022-07-11,09:45:23,C1 - WordPad
2022-07-11,09:45:24,C1 - WordPad
2022-07-11,09:45:25,C1 - WordPad
2022-07-11,09:45:26,C1 - WordPad
2022-07-11,09:45:27,C1 - WordPad
2022-07-11,09:45:28,C1 - WordPad
2022-07-11,09:45:29,C1 - WordPad
2022-07-11,09:45:30,C1 - WordPad
2022-07-11,09:45:31,C1 - WordPad
2022-07-11,09:45:32,C1 - WordPad
2022-07-11,09:45:33,C1 - WordPad
2022-07-11,09:45:34,C1 - WordPad
2022-07-11,09:45:35,C1 - WordPad
2022-07-11,09:45:36,C1 - WordPad
2022-07-11,09:45:37,C1 - WordPad
2022-07-11,09:45:38,C1 - WordPad
2022-07-11,09:45:39,C1 - WordPad
2022-07-11,09:45:40,C1 - WordPad
2022-07-11,09:45:41,C1 - WordPad
2022-07-11,09:45:42,C1 - WordPad
2022-07-11,09:45:43,C1 - WordPad
2022-07-11,09:45:44,C1 - WordPad
2022-07-11,09:45:46,C1 - WordPad
2022-07-11,09:45:47,C1 - WordPad
2022-07-11,09:45:48,C1 - WordPad
2022-07-11,09:45:49,C1 - WordPad
2022-07-11,09:45:50,C1 - WordPad
2022-07-11,09:45:51,C1 - WordPad
2022-07-11,09:45:52,C1 - WordPad
2022-07-11,09:45:53,C1 - WordPad
2022-07-11,09:45:54,C1 - WordPad
2022-07-11,09:45:55,C1 - WordPad
2022-07-11,09:45:56,C1 - WordPad
2022-07-11,09:45:57,C1 - WordPad
2022-07-11,09:45:58,C1 - WordPad
2022-07-11,09:45:59,C1 - WordPad
2022-07-11,09:46:00,C1 - WordPad
2022-07-11,09:46:01,C1 - WordPad
2022-07-11,09:46:02,C1 - WordPad
2022-07-11,09:46:03,C1 - WordPad
2022-07-11,09:46:04,C1 - WordPad
2022-07-11,09:46:05,C1 - WordPad
2022-07-11,09:46:06,C1 - WordPad
2022-07-11,09:46:07,C1 - WordPad
2022-07-11,09:46:08,C1 - WordPad
2022-07-11,09:46:09,C1 - WordPad
2022-07-11,09:46:10,C1 - WordPad
2022-07-11,09:46:11,C1 - WordPad
2022-07-11,09:46:12,C1 - WordPad
2022-07-11,09:46:13,C1 - WordPad
2022-07-11,09:46:14,C1 - WordPad
2022-07-11,09:46:15,C1 - WordPad
2022-07-11,09:46:16,C1 - WordPad
2022-07-11,09:46:17,C1 - WordPad
2022-07-11,09:46:18,C1 - WordPad
2022-07-11,09:46:19,C1 - WordPad
2022-07-11,09:46:20,C1 - WordPad
2022-07-11,09:46:21,C1 - WordPad
2022-07-11,09:46:22,C1 - WordPad
2022-07-11,09:46:23,C1 - WordPad
2022-07-11,09:46:24,C1 - WordPad
2022-07-11,09:46:25,C1 - WordPad
2022-07-11,09:46:26,C1 - WordPad
2022-07-11,09:46:27,C1 - WordPad
2022-07-11,09:46:28,C1 - WordPad
2022-07-11,09:46:29,C1 - WordPad
2022-07-11,09:46:30,C1 - WordPad
2022-07-11,09:46:31,C1 - WordPad
2022-07-11,09:46:32,C1 - WordPad
2022-07-11,09:46:33,C1 - WordPad
2022-07-11,09:46:34,C1 - WordPad
2022-07-11,09:46:35,C1 - WordPad
2022-07-11,09:46:36,C1 - WordPad
2022-07-11,09:46:37,C1 - WordPad
2022-07-11,09:46:38,C1 - WordPad
2022-07-11,09:46:39,C1 - WordPad
2022-07-11,09:46:40,C1 - WordPad
2022-07-11,09:46:41,C1 - WordPad
2022-07-11,09:46:42,C1 - WordPad
2022-07-11,09:46:43,C1 - WordPad
2022-07-11,09:46:44,C1 - WordPad
2022-07-11,09:46:45,C1 - WordPad
2022-07-11,09:46:46,C1 - WordPad
2022-07-11,09:46:47,C1 - WordPad
2022-07-11,09:46:48,C1 - WordPad
2022-07-11,09:46:49,C1 - WordPad
2022-07-11,09:46:50,C1 - WordPad
2022-07-11,09:46:51,C1 - WordPad
2022-07-11,09:46:52,C1 - WordPad
2022-07-11,09:46:53,C1 - WordPad
2022-07-11,09:46:54,C1 - WordPad
2022-07-11,09:46:55,C1 - WordPad
2022-07-11,09:46:56,C1 - WordPad
2022-07-11,09:46:57,C1 - WordPad
2022-07-11,09:46:58,C1 - WordPad
2022-07-11,09:46:59,C1 - WordPad
2022-07-11,09:47:00,C1 - WordPad
2022-07-11,09:47:01,C1 - WordPad
2022-07-11,09:47:02,C1 - WordPad
2022-07-11,09:47:03,C1 - WordPad
2022-07-11,09:47:04,C1 - WordPad
2022-07-11,09:47:05,C1 - WordPad
2022-07-11,09:47:06,C1 - WordPad
2022-07-11,09:47:07,C1 - WordPad
2022-07-11,09:47:08,C1 - WordPad
2022-07-11,09:47:10,C1 - WordPad
2022-07-11,09:47:11,C1 - WordPad
2022-07-11,09:47:12,C1 - WordPad
2022-07-11,09:47:13,C1 - WordPad
2022-07-11,09:47:14,C1 - WordPad
2022-07-11,09:47:15,C1 - WordPad
2022-07-11,09:47:16,C1 - WordPad
2022-07-11,09:47:17,C1 - WordPad
2022-07-11,09:47:18,C1 - WordPad
2022-07-11,09:47:19,C1 - WordPad
2022-07-11,09:47:20,C1 - WordPad
2022-07-11,09:47:21,C1 - WordPad
2022-07-11,09:47:22,C1 - WordPad
2022-07-11,09:47:23,C1 - WordPad
2022-07-11,09:47:24,C1 - WordPad
2022-07-11,09:47:25,C1 - WordPad
2022-07-11,09:47:26,C1 - WordPad
2022-07-11,09:47:27,C1 - WordPad
2022-07-11,09:47:28,C1 - WordPad
2022-07-11,09:47:29,C1 - WordPad
2022-07-11,09:47:30,C1 - WordPad
2022-07-11,09:47:31,C1 - WordPad
2022-07-11,09:47:32,C1 - WordPad
2022-07-11,09:47:33,C1 - WordPad
2022-07-11,09:47:34,C1 - WordPad
2022-07-11,09:47:35,C1 - WordPad
2022-07-11,09:47:36,C1 - WordPad
2022-07-11,09:47:37,C1 - WordPad
2022-07-11,09:47:38,C1 - WordPad
2022-07-11,09:47:39,C1 - WordPad
2022-07-11,09:47:40,C1 - WordPad
2022-07-11,09:47:41,C1 - WordPad
2022-07-11,09:47:42,C1 - WordPad
2022-07-11,09:47:43,C1 - WordPad
2022-07-11,09:47:44,C1 - WordPad
2022-07-11,09:47:45,C1 - WordPad
2022-07-11,09:47:46,C1 - WordPad
2022-07-11,09:47:47,C1 - WordPad
2022-07-11,09:47:48,C1 - WordPad
2022-07-11,09:47:49,C1 - WordPad
2022-07-11,09:47:50,C1 - WordPad
2022-07-11,09:47:51,C1 - WordPad
2022-07-11,09:47:52,C1 - WordPad
2022-07-11,09:47:53,C1 - WordPad
2022-07-11,09:47:54,C1 - WordPad
2022-07-11,09:47:55,C1 - WordPad
2022-07-11,09:47:56,C1 - WordPad
2022-07-11,09:47:57,C1 - WordPad
2022-07-11,09:47:58,C1 - WordPad
2022-07-11,09:47:59,C1 - WordPad
2022-07-11,09:48:00,C1 - WordPad
2022-07-11,09:48:01,C1 - WordPad
2022-07-11,09:48:02,C1 - WordPad
2022-07-11,09:48:03,C1 - WordPad
2022-07-11,09:48:04,C1 - WordPad
2022-07-11,09:48:05,C1 - WordPad
2022-07-11,09:48:06,C1 - WordPad
2022-07-11,09:48:07,C1 - WordPad
2022-07-11,09:48:08,C1 - WordPad
2022-07-11,09:48:09,C1 - WordPad
2022-07-11,09:48:10,C1 - WordPad
2022-07-11,09:48:11,C1 - WordPad
2022-07-11,09:48:12,C1 - WordPad
2022-07-11,09:48:13,C1 - WordPad
2022-07-11,09:48:14,C1 - WordPad
2022-07-11,09:48:15,C1 - WordPad
2022-07-11,09:48:16,C1 - WordPad
2022-07-11,09:48:17,C1 - WordPad
2022-07-11,09:48:18,C1 - WordPad
2022-07-11,09:48:19,C1 - WordPad
2022-07-11,09:48:21,C1 - WordPad
2022-07-11,09:48:22,C1 - WordPad
2022-07-11,09:48:23,C1 - WordPad
2022-07-11,09:48:24,C1 - WordPad
2022-07-11,09:48:25,C1 - WordPad
2022-07-11,09:48:26,C1 - WordPad
2022-07-11,09:48:27,C1 - WordPad
2022-07-11,09:48:28,C1 - WordPad
2022-07-11,09:48:29,C1 - WordPad
2022-07-11,09:48:30,C1 - WordPad
2022-07-11,09:48:31,C1 - WordPad
2022-07-11,09:48:32,C1 - WordPad
2022-07-11,09:48:33,C1 - WordPad
2022-07-11,09:48:34,C1 - WordPad
2022-07-11,09:48:35,C1 - WordPad
2022-07-11,09:48:36,C1 - WordPad
2022-07-11,09:48:37,C1 - WordPad
2022-07-11,09:48:38,C1 - WordPad
2022-07-11,09:48:39,C1 - WordPad
2022-07-11,09:48:40,C1 - WordPad
2022-07-11,09:48:41,C1 - WordPad
2022-07-11,09:48:42,C1 - WordPad
2022-07-11,09:48:43,C1 - WordPad
2022-07-11,09:48:44,C1 - WordPad
2022-07-11,09:48:45,C1 - WordPad
2022-07-11,09:48:46,C1 - WordPad
2022-07-11,09:48:47,C1 - WordPad
2022-07-11,09:48:48,C1 - WordPad
2022-07-11,09:48:49,C1 - WordPad
2022-07-11,09:48:50,C1 - WordPad
2022-07-11,09:48:51,C1 - WordPad
2022-07-11,09:48:52,C1 - WordPad
2022-07-11,09:48:53,C1 - WordPad
2022-07-11,09:48:54,C1 - WordPad
2022-07-11,09:48:55,C1 - WordPad
2022-07-11,09:48:56,C1 - WordPad
2022-07-11,09:48:57,C1 - WordPad
2022-07-11,09:48:58,C1 - WordPad
2022-07-11,09:48:59,C1 - WordPad
2022-07-11,09:49:00,C1 - WordPad
2022-07-11,09:49:01,C1 - WordPad
2022-07-11,09:49:02,C1 - WordPad
2022-07-11,09:49:03,C1 - WordPad
2022-07-11,09:49:04,C1 - WordPad
2022-07-11,09:49:05,C1 - WordPad
2022-07-11,09:49:06,C1 - WordPad
2022-07-11,09:49:07,C1 - WordPad
2022-07-11,09:49:08,C1 - WordPad
2022-07-11,09:49:09,C1 - WordPad
2022-07-11,09:49:10,C1 - WordPad
2022-07-11,09:49:11,C1 - WordPad
2022-07-11,09:49:12,C1 - WordPad
2022-07-11,09:49:13,C1 - WordPad
2022-07-11,09:49:14,C1 - WordPad
2022-07-11,09:49:15,C1 - WordPad
2022-07-11,09:49:16,C1 - WordPad
2022-07-11,09:49:17,C1 - WordPad
2022-07-11,09:49:18,C1 - WordPad
2022-07-11,09:49:19,C1 - WordPad
2022-07-11,09:49:20,C1 - WordPad
2022-07-11,09:49:21,C1 - WordPad
2022-07-11,09:49:22,C1 - WordPad
2022-07-11,09:49:24,C1 - WordPad
2022-07-11,09:49:25,C1 - WordPad
2022-07-11,09:49:26,C1 - WordPad
2022-07-11,09:49:27,C1 - WordPad
2022-07-11,09:49:28,C1 - WordPad
2022-07-11,09:49:29,C1 - WordPad
2022-07-11,09:49:30,C1 - WordPad
2022-07-11,09:49:31,C1 - WordPad
2022-07-11,09:49:32,C1 - WordPad
2022-07-11,09:49:33,C1 - WordPad
2022-07-11,09:49:34,C1 - WordPad
2022-07-11,09:49:35,C1 - WordPad
2022-07-11,09:49:36,C1 - WordPad
2022-07-11,09:49:37,C1 - WordPad
2022-07-11,09:49:38,C1 - WordPad
2022-07-11,09:49:39,C1 - WordPad
2022-07-11,09:49:40,C1 - WordPad
2022-07-11,09:49:41,C1 - WordPad
2022-07-11,09:49:42,C1 - WordPad
2022-07-11,09:49:43,C1 - WordPad
2022-07-11,09:49:44,C1 - WordPad
2022-07-11,09:49:45,C1 - WordPad
2022-07-11,09:49:46,C1 - WordPad
2022-07-11,09:49:47,C1 - WordPad
2022-07-11,09:49:48,C1 - WordPad
2022-07-11,09:49:49,C1 - WordPad
2022-07-11,09:49:50,C1 - WordPad
2022-07-11,09:49:51,C1 - WordPad
2022-07-11,09:49:52,C1 - WordPad
2022-07-11,09:49:53,C1 - WordPad
2022-07-11,09:49:54,C1 - WordPad
2022-07-11,09:49:55,C1 - WordPad
2022-07-11,09:49:56,C1 - WordPad
2022-07-11,09:49:57,C1 - WordPad
2022-07-11,09:49:58,C1 - WordPad
2022-07-11,09:49:59,C1 - WordPad
2022-07-11,09:50:00,C1 - WordPad
2022-07-11,09:50:01,C1 - WordPad
2022-07-11,09:50:02,C1 - WordPad
2022-07-11,09:50:03,C1 - WordPad
2022-07-11,09:50:04,C1 - WordPad
2022-07-11,09:50:05,C1 - WordPad
2022-07-11,09:50:06,C1 - WordPad
2022-07-11,09:50:07,C1 - WordPad
2022-07-11,09:50:08,C1 - WordPad
2022-07-11,09:50:09,C1 - WordPad
2022-07-11,09:50:10,C1 - WordPad
2022-07-11,09:50:12,C1 - WordPad
2022-07-11,09:50:13,C1 - WordPad
2022-07-11,09:50:14,C1 - WordPad
2022-07-11,09:50:15,C1 - WordPad
2022-07-11,09:50:16,C1 - WordPad
2022-07-11,09:50:17,C1 - WordPad
2022-07-11,09:50:18,C1 - WordPad
2022-07-11,09:50:19,C1 - WordPad
2022-07-11,09:50:20,C1 - WordPad
2022-07-11,09:50:21,C1 - WordPad
2022-07-11,09:50:22,C1 - WordPad
2022-07-11,09:50:23,C1 - WordPad
2022-07-11,09:50:24,C1 - WordPad
2022-07-11,09:50:25,C1 - WordPad
2022-07-11,09:50:26,C1 - WordPad
2022-07-11,09:50:27,C1 - WordPad
2022-07-11,09:50:28,C1 - WordPad
2022-07-11,09:50:29,C1 - WordPad
2022-07-11,09:50:30,C1 - WordPad
2022-07-11,09:50:31,C1 - WordPad
2022-07-11,09:50:32,C1 - WordPad
2022-07-11,09:50:33,C1 - WordPad
2022-07-11,09:50:34,C1 - WordPad
2022-07-11,09:50:35,C1 - WordPad
2022-07-11,09:50:36,C1 - WordPad
2022-07-11,09:50:37,C1 - WordPad
2022-07-11,09:50:38,C1 - WordPad
2022-07-11,09:50:39,C1 - WordPad
2022-07-11,09:50:40,C1 - WordPad
2022-07-11,09:50:41,C1 - WordPad
2022-07-11,09:50:42,C1 - WordPad
2022-07-11,09:50:43,C1 - WordPad
2022-07-11,09:50:44,C1 - WordPad
2022-07-11,09:50:45,C1 - WordPad
2022-07-11,09:50:46,C1 - WordPad
2022-07-11,09:50:47,C1 - WordPad
2022-07-11,09:50:48,C1 - WordPad
2022-07-11,09:50:49,C1 - WordPad
2022-07-11,09:50:50,C1 - WordPad
2022-07-11,09:50:51,C1 - WordPad
2022-07-11,09:50:52,C1 - WordPad
2022-07-11,09:50:53,C1 - WordPad
2022-07-11,09:50:54,C1 - WordPad
2022-07-11,09:50:55,C1 - WordPad
2022-07-11,09:50:56,C1 - WordPad
2022-07-11,09:50:57,C1 - WordPad
2022-07-11,09:50:58,C1 - WordPad
2022-07-11,09:50:59,C1 - WordPad
2022-07-11,09:51:00,C1 - WordPad
2022-07-11,09:51:01,C1 - WordPad
2022-07-11,09:51:02,C1 - WordPad
2022-07-11,09:51:03,C1 - WordPad
2022-07-11,09:51:04,C1 - WordPad
2022-07-11,09:51:05,C1 - WordPad
2022-07-11,09:51:06,C1 - WordPad
2022-07-11,09:51:07,C1 - WordPad
2022-07-11,09:51:08,C1 - WordPad
2022-07-11,09:51:09,C1 - WordPad
2022-07-11,09:51:10,C1 - WordPad
2022-07-11,09:51:11,C1 - WordPad
2022-07-11,09:51:12,C1 - WordPad
2022-07-11,09:51:14,C1 - WordPad
2022-07-11,09:51:15,C1 - WordPad
2022-07-11,09:51:16,C1 - WordPad
2022-07-11,09:51:17,C1 - WordPad
2022-07-11,09:51:18,C1 - WordPad
2022-07-11,09:51:19,C1 - WordPad
2022-07-11,09:51:20,C1 - WordPad
2022-07-11,09:51:21,C1 - WordPad
2022-07-11,09:51:22,C1 - WordPad
2022-07-11,09:51:23,C1 - WordPad
2022-07-11,09:51:24,C1 - WordPad
2022-07-11,09:51:25,C1 - WordPad
2022-07-11,09:51:26,C1 - WordPad
2022-07-11,09:51:27,C1 - WordPad
2022-07-11,09:51:28,C1 - WordPad
2022-07-11,09:51:29,C1 - WordPad
2022-07-11,09:51:30,C1 - WordPad
2022-07-11,09:51:31,C1 - WordPad
2022-07-11,09:51:32,C1 - WordPad
2022-07-11,09:51:33,C1 - WordPad
2022-07-11,09:51:34,C1 - WordPad
2022-07-11,09:51:35,C1 - WordPad
2022-07-11,09:51:36,C1 - WordPad
2022-07-11,09:51:37,C1 - WordPad
2022-07-11,09:51:38,C1 - WordPad
2022-07-11,09:51:39,C1 - WordPad
2022-07-11,09:51:40,C1 - WordPad
2022-07-11,09:51:41,C1 - WordPad
2022-07-11,09:51:42,C1 - WordPad
2022-07-11,09:51:43,C1 - WordPad
2022-07-11,09:51:44,C1 - WordPad
2022-07-11,09:51:45,C1 - WordPad
2022-07-11,09:51:46,C1 - WordPad
2022-07-11,09:51:47,C1 - WordPad
2022-07-11,09:51:48,C1 - WordPad
2022-07-11,09:51:49,C1 - WordPad
2022-07-11,09:51:50,C1 - WordPad
2022-07-11,09:51:51,C1 - WordPad
2022-07-11,09:51:52,C1 - WordPad
2022-07-11,09:51:53,C1 - WordPad
2022-07-11,09:51:54,C1 - WordPad
2022-07-11,09:51:55,C1 - WordPad
2022-07-11,09:51:56,C1 - WordPad
2022-07-11,09:51:57,C1 - WordPad
2022-07-11,09:51:58,C1 - WordPad
2022-07-11,09:51:59,C1 - WordPad
2022-07-11,09:52:00,C1 - WordPad
2022-07-11,09:52:01,C1 - WordPad
2022-07-11,09:52:02,C1 - WordPad
2022-07-11,09:52:03,C1 - WordPad
2022-07-11,09:52:04,C1 - WordPad
2022-07-11,09:52:05,C1 - WordPad
2022-07-11,09:52:06,C1 - WordPad
2022-07-11,09:52:07,C1 - WordPad
2022-07-11,09:52:08,C1 - WordPad
2022-07-11,09:52:09,C1 - WordPad
2022-07-11,09:52:10,C1 - WordPad
2022-07-11,09:52:11,C1 - WordPad
2022-07-11,09:52:12,C1 - WordPad
2022-07-11,09:52:13,C1 - WordPad
2022-07-11,09:52:14,C1 - WordPad
2022-07-11,09:52:15,C1 - WordPad
2022-07-11,09:52:16,C1 - WordPad
2022-07-11,09:52:17,C1 - WordPad
2022-07-11,09:52:18,C1 - WordPad
2022-07-11,09:52:19,C1 - WordPad
2022-07-11,09:52:20,C1 - WordPad
2022-07-11,09:52:21,C1 - WordPad
2022-07-11,09:52:22,C1 - WordPad
2022-07-11,09:52:23,C1 - WordPad
2022-07-11,09:52:24,C1 - WordPad
2022-07-11,09:52:25,C1 - WordPad
2022-07-11,09:52:27,C1 - WordPad
2022-07-11,09:52:28,C1 - WordPad
2022-07-11,09:52:29,C1 - WordPad
2022-07-11,09:52:30,C1 - WordPad
2022-07-11,09:52:31,C1 - WordPad
2022-07-11,09:52:32,C1 - WordPad
2022-07-11,09:52:33,C1 - WordPad
2022-07-11,09:52:34,C1 - WordPad
2022-07-11,09:52:35,C1 - WordPad
2022-07-11,09:52:36,C1 - WordPad
2022-07-11,09:52:37,C1 - WordPad
2022-07-11,09:52:38,C1 - WordPad
2022-07-11,09:52:39,C1 - WordPad
2022-07-11,09:52:40,C1 - WordPad
2022-07-11,09:52:41,C1 - WordPad
2022-07-11,09:52:42,C1 - WordPad
2022-07-11,09:52:43,C1 - WordPad
2022-07-11,09:52:44,C1 - WordPad
2022-07-11,09:52:45,C1 - WordPad
2022-07-11,09:52:46,C1 - WordPad
2022-07-11,09:52:47,C1 - WordPad
